Customer ID,Churn,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Zip Code Population,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
4701-LKOZD,No,Female,64,No,No,No,No,0,DNTFFA3521,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,5714,1,Q3,No,0,70,,Yes,29.53,Yes,Yes,Cable,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.75,6367.2,0.0,110,2067.1,8544.3,4
6603-QWSPR,No,Female,20,Yes,No,No,No,0,QOLXNR9361,United States,California,Galt,95632,"38.274451, -121.259201",38.274451,-121.259201,24194,1,Q3,No,0,46,Offer B,Yes,5.86,No,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,4904.2,0.0,0,269.56,5173.76,4
9921-QFQUL,No,Female,33,No,No,Yes,No,0,VRQHVI7492,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669,2536,1,Q3,Yes,2,23,Offer D,Yes,22.17,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.15,2044.95,0.0,0,509.91,2554.86,4
1929-ZCBHE,No,Male,27,Yes,No,Yes,Yes,1,OFLXWS5689,United States,California,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,2723,1,Q3,Yes,7,47,Offer B,No,0.0,No,Yes,DSL,47,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.3,1794.8,0.0,0,0.0,1794.8,3
4378-MYPGO,No,Male,41,No,No,Yes,Yes,2,XSRKBF3742,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718,1140,1,Q3,Yes,3,68,,Yes,31.4,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,7173.15,0.0,0,2135.2,9308.349999999999,3
8651-ENBZX,Yes,Female,68,No,Yes,No,No,0,KKXKTH9779,United States,California,Grizzly Flats,95636,"38.636102, -120.522149",38.636102,-120.522149,659,1,Q3,No,0,60,,Yes,34.39,Yes,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106.0,6441.4,0.0,110,2063.4,8614.8,3
4129-LYCOI,No,Female,28,Yes,No,No,Yes,1,RXRRZN2869,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,-122.196202,228,1,Q3,No,0,67,,Yes,12.54,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.0,7039.05,0.0,0,840.18,7879.2300000000005,3
7798-JVXYM,No,Female,52,No,No,No,No,0,ORJMRC4387,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886,1745,1,Q3,No,0,14,Offer D,Yes,37.01,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,921.4,0.0,0,518.14,1439.54,3
8647-SDTWQ,No,Male,59,No,No,Yes,Yes,2,JCTBBN3136,United States,California,Hood,95639,"38.375325, -121.507935",38.375325,-121.507935,213,1,Q3,Yes,4,57,Offer B,Yes,49.95,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.3,4018.35,0.0,70,2847.15,6935.5,5
2696-ECXKC,No,Female,34,No,No,Yes,Yes,1,JSYTVC9122,United States,California,Ione,95640,"38.33788, -120.954202",38.33788,-120.954202,9752,1,Q3,Yes,6,55,Offer B,Yes,41.18,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.9,5448.6,0.0,0,2264.9,7713.5,4
2081-KJSQF,No,Male,25,Yes,No,No,No,0,JLPXDB5853,United States,California,Isleton,95641,"38.154823, -121.601358",38.154823,-121.601358,2010,1,Q3,No,0,1,,Yes,42.96,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,42.96,63.21,5
7623-TRNQN,Yes,Male,34,No,No,No,Yes,1,EIODCN3598,United States,California,Jackson,95642,"38.336216, -120.76901",38.336216,-120.76901,6202,1,Q3,No,0,1,,Yes,39.6,No,Yes,DSL,17,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.9,49.9,0.0,0,39.6,89.5,2
3323-CPBWR,No,Male,61,No,No,No,No,0,YHYZCD6264,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866,1793,1,Q3,No,0,23,Offer D,Yes,8.5,Yes,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.9,2085.45,0.0,0,195.5,2280.95,4
9330-IJWIO,Yes,Female,54,No,No,No,No,0,QMPHGU3564,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167,129,1,Q3,No,0,13,Offer D,Yes,6.78,Yes,Yes,Fiber Optic,26,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,1358.85,34.09,0,88.14,1412.9,1
3384-CTMSF,No,Male,61,No,No,Yes,No,0,NTDSOY3464,United States,California,Lincoln,95648,"38.922812, -121.312005",38.922812,-121.312005,15286,1,Q3,Yes,2,47,Offer B,Yes,48.69,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.1,5135.15,0.0,0,2288.43,7423.58,5
0902-RFHOF,No,Male,38,No,No,No,No,0,JCOCBK9663,United States,California,Loomis,95650,"38.809175, -121.171375",38.809175,-121.171375,11191,1,Q3,No,0,38,,Yes,22.23,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,730.1,0.0,0,844.74,1574.8400000000001,3
9286-DOJGF,Yes,Female,66,No,Yes,Yes,No,0,SWMJJA3125,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997,485,1,Q3,Yes,5,38,,Yes,15.78,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0.0,0,599.64,3469.49,1
6048-QBXKL,No,Female,68,No,Yes,No,No,0,YSTUOY7267,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,844,1,Q3,No,0,2,Offer E,Yes,31.74,Yes,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.55,118.25,0.0,0,63.48,181.73,4
9661-MHUMO,Yes,Male,71,No,Yes,Yes,Yes,1,EUYWCF8236,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,929,1,Q3,Yes,3,1,,Yes,8.38,No,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.25,49.25,0.0,0,8.38,57.63,3
7718-RXDGG,No,Male,54,No,No,Yes,No,0,TPRDJX8318,United States,California,Newcastle,95658,"38.883224, -121.15918",38.883224,-121.15918,6096,1,Q3,Yes,9,15,Offer D,Yes,24.17,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.6,1108.6,0.0,90,362.55,1561.1499999999999,4
1025-FALIX,No,Female,49,No,No,No,No,0,EELDVK9983,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624,751,1,Q3,No,0,26,,Yes,37.51,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,1815.65,0.0,0,975.26,2790.91,3
3451-VAWLI,No,Female,62,No,No,Yes,Yes,2,AVUNOF2891,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251,32202,1,Q3,Yes,5,35,,Yes,15.41,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,730.4,0.0,0,539.35,1269.75,4
3407-QGWLG,No,Male,23,Yes,No,No,Yes,1,BQRRTT5638,United States,California,Roseville,95661,"38.736685, -121.251984",38.736685,-121.251984,25173,1,Q3,No,0,3,,Yes,37.85,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,75.45,0.0,0,113.55000000000001,189.0,4
1842-EZJMK,Yes,Male,28,Yes,No,Yes,No,0,XOTZJX5177,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435,32040,1,Q3,Yes,1,50,Offer B,Yes,34.14,Yes,Yes,Fiber Optic,69,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.7,5071.05,36.61,0,1707.0,6741.4400000000005,1
2347-WKKAE,No,Male,52,No,No,Yes,No,0,NCCOSC8199,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872,2048,1,Q3,Yes,9,42,,Yes,41.16,Yes,Yes,Fiber Optic,11,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,4014.6,0.0,0,1728.7199999999998,5743.32,3
8735-DCXNF,No,Male,34,No,No,Yes,No,0,PLYPWY3273,United States,California,Pilot Hill,95664,"38.803731, -121.043799",38.803731,-121.043799,1173,1,Q3,Yes,9,10,Offer D,Yes,21.85,No,Yes,DSL,9,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,0.0,0,218.5,787.35,3
3214-IYUUQ,No,Female,19,Yes,No,Yes,No,0,HLTTFN7926,United States,California,Pine Grove,95665,"38.400264, -120.641274",38.400264,-120.641274,4354,1,Q3,No,0,61,,Yes,10.21,No,Yes,Fiber Optic,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,0.0,0,622.8100000000001,6483.51,3
1936-UAFEH,No,Female,43,No,No,No,No,0,PTADLC6735,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114,5501,1,Q3,No,0,68,,Yes,48.82,Yes,Yes,Fiber Optic,17,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.25,7279.35,0.0,30,3319.76,10629.11,4
3587-PMCOY,No,Male,37,No,No,No,No,0,CQREOO6227,United States,California,Placerville,95667,"38.733714, -120.795213",38.733714,-120.795213,34146,1,Q3,No,0,10,Offer D,Yes,46.33,No,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.9,1064.95,0.0,0,463.29999999999995,1528.25,3
8079-XRJRS,Yes,Male,39,No,No,Yes,No,0,OHYGOC3918,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,901,1,Q3,Yes,5,65,Offer B,Yes,49.33,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,89.75,5769.6,18.72,0,3206.45,8957.33,1
1027-LKKQQ,No,Female,35,No,No,Yes,Yes,3,DAOIOF1861,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614,2220,1,Q3,Yes,3,72,,Yes,12.96,No,Yes,DSL,56,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5886.85,0.0,0,933.1200000000001,6819.97,3
7148-XZPHA,No,Male,43,No,No,Yes,Yes,3,LJQEWP4472,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,49729,1,Q3,Yes,9,55,,Yes,13.45,No,Yes,Fiber Optic,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.4,4238.45,0.0,0,739.75,4978.2,4
8073-IJDCM,Yes,Female,44,No,No,No,No,0,OPPTIZ4359,United States,California,Rescue,95672,"38.724322, -120.991237",38.724322,-120.991237,3815,1,Q3,No,0,1,Offer E,Yes,26.37,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.3,20.3,0.0,0,26.37,46.67,3
5309-TAIKL,No,Female,42,No,No,No,No,0,IUWOWZ2545,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.688764,-121.457596,14010,1,Q3,No,0,7,,Yes,8.29,No,Yes,DSL,21,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.8,418.3,0.0,0,58.029999999999994,476.33,4
6856-RAURS,No,Female,50,No,No,No,No,0,JISXOX5625,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536,947,1,Q3,No,0,2,,Yes,41.08,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.9,136.05,0.0,0,82.16,218.21,4
8778-LMWTJ,No,Female,28,Yes,No,No,No,0,ULVRWC2816,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325,364,1,Q3,No,0,9,,Yes,13.05,No,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,708.2,0.0,0,117.45,825.6500000000001,3
9717-IOAAF,No,Male,54,No,No,No,Yes,1,VWDHNT9677,United States,California,Rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973,21510,1,Q3,No,0,27,,Yes,2.65,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.85,788.55,0.0,0,71.55,860.0999999999999,5
8884-ADFVN,Yes,Male,65,No,Yes,Yes,No,0,YEYIWF3688,United States,California,Roseville,95678,"38.759751, -121.288545",38.759751,-121.288545,30614,1,Q3,Yes,2,7,,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0.0,0,242.61999999999998,943.47,1
2845-KDHVX,No,Female,57,No,No,Yes,No,0,EGNHCB6859,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,1219,1,Q3,Yes,9,64,,Yes,23.29,No,Yes,DSL,25,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,68.3,4378.8,0.0,0,1490.56,5869.360000000001,5
0848-SOMKO,No,Male,23,Yes,No,No,No,0,IBJYYQ6621,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,24738,1,Q3,No,0,70,,No,0.0,No,Yes,DSL,26,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,48.4,3442.8,0.0,0,0.0,3442.8,3
2720-WGKHP,Yes,Male,65,No,Yes,No,No,0,VISWCI8594,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,4731,1,Q3,No,0,2,Offer E,Yes,20.99,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,181.7,0.0,0,41.98,223.67999999999998,1
6734-FQAJX,No,Male,65,No,Yes,No,No,0,OLTAJZ9966,United States,California,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659,2958,1,Q3,No,0,67,,Yes,34.23,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.05,7171.7,0.0,0,2293.41,9465.11,4
2869-ADAWR,Yes,Female,41,No,No,No,No,0,ZZQLLU6977,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069,4610,1,Q3,No,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62,2
1535-VTJOQ,No,Female,19,Yes,No,No,No,0,GCVXRT6246,United States,California,Thornton,95686,"38.157794, -121.520223",38.157794,-121.520223,1472,1,Q3,No,0,24,,Yes,26.64,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.15,553.0,0.0,0,639.36,1192.3600000000001,5
6368-TZZDT,No,Male,62,No,No,Yes,Yes,2,BZNIXL1625,United States,California,Vacaville,95687,"38.333133, -121.920151",38.333133,-121.920151,63157,1,Q3,Yes,8,4,,Yes,3.57,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,96.85,0.0,0,14.28,111.13,4
0943-ZQPXH,No,Male,46,No,No,Yes,Yes,1,RVJOOW8396,United States,California,Vacaville,95688,"38.419088, -122.024568",38.419088,-122.024568,32564,1,Q3,Yes,2,44,,Yes,26.25,No,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,4122.9,0.0,0,1155.0,5277.9,5
1293-BSEUN,No,Female,64,No,No,Yes,Yes,3,QBLZVC4852,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,1273,1,Q3,Yes,9,72,,Yes,6.9,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.7,1482.3,0.0,0,496.8,1979.1,5
9894-EZEWG,Yes,Female,31,No,No,No,No,0,KRNWDF3496,United States,California,Walnut Grove,95690,"38.240419, -121.587535",38.240419,-121.587535,2344,1,Q3,No,0,1,Offer E,Yes,39.66,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,74.3,0.0,0,39.66,113.96,1
1302-TPUBN,No,Male,58,No,No,No,No,0,GWCRIS7216,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,19050,1,Q3,No,0,66,,Yes,21.23,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1240.8,0.0,0,1401.18,2641.98,3
7851-FLGGQ,Yes,Male,49,No,No,No,No,0,WOUYYG5383,United States,California,Wheatland,95692,"39.043387, -121.409837",39.043387,-121.409837,3600,1,Q3,No,0,1,Offer E,No,0.0,No,Yes,Cable,19,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.65,44.65,0.0,0,0.0,44.65,1
0637-UBJRP,Yes,Male,40,No,No,Yes,No,0,ISTKYW5861,United States,California,Wilton,95693,"38.392559, -121.225093",38.392559,-121.225093,5889,1,Q3,Yes,5,13,Offer D,Yes,29.92,No,Yes,Fiber Optic,21,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,23.97,0,388.96000000000004,1460.29,1
0940-OUQEC,Yes,Male,54,No,No,No,No,0,NFQIIO4741,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579,8406,1,Q3,No,0,10,Offer D,Yes,17.07,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.7,788.8,38.42,50,170.7,971.0799999999999,1
2378-VTKDH,No,Male,76,No,Yes,Yes,No,0,PHFYHZ8218,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416,38547,1,Q3,Yes,9,65,Offer B,Yes,8.59,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.35,6578.55,0.0,0,558.35,7136.900000000001,5
0927-CNGRH,No,Male,42,No,No,No,Yes,3,ABGTBX8777,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153,751,1,Q3,No,0,1,,Yes,30.63,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,30.63,50.18,4
8608-OZTLB,No,Male,59,No,No,Yes,Yes,3,UWRLDN5943,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,1526,1,Q3,Yes,4,38,,Yes,31.45,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.05,2802.3,0.0,0,1195.1,3997.4,3
2335-GSODA,No,Male,36,No,No,No,Yes,3,WOYYAL9247,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,4829,1,Q3,No,0,23,,No,0.0,No,Yes,DSL,26,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.1,857.75,0.0,0,0.0,857.75,4
1952-DVVSW,No,Female,23,Yes,No,Yes,No,0,NXXKZG4723,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,8525,1,Q3,Yes,4,10,,Yes,14.04,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,184.4,0.0,0,140.39999999999998,324.79999999999995,5
0702-PGIBZ,Yes,Male,28,Yes,No,No,No,0,OYWCOV5356,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,-120.83679,350,1,Q3,No,0,4,Offer E,Yes,26.16,Yes,Yes,Fiber Optic,85,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.7,364.55,1.48,0,104.64,467.71,2
6656-GULJQ,No,Male,25,Yes,No,Yes,Yes,2,CBFJNK6224,United States,California,Emigrant Gap,95715,"39.23754, -120.720196",39.23754,-120.720196,185,1,Q3,Yes,4,72,,Yes,21.21,Yes,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,83.55,6093.3,0.0,90,1527.1200000000001,7710.42,3
9853-JFZDU,No,Female,20,Yes,No,Yes,No,0,RNEFHQ6798,United States,California,Gold Run,95717,"39.170376, -120.838404",39.170376,-120.838404,407,1,Q3,Yes,7,35,,Yes,20.79,No,Yes,DSL,69,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.85,1861.1,0.0,0,727.65,2588.75,4
1963-VAUKV,Yes,Female,31,No,No,No,No,0,WZKWEF4811,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673,183,1,Q3,No,0,1,Offer E,Yes,22.12,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0,22.12,42.519999999999996,3
3777-XROBG,No,Female,52,No,No,Yes,Yes,2,FEMRHN8317,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204,69,1,Q3,Yes,4,58,,Yes,43.52,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1079.65,0.0,0,2524.1600000000003,3603.8100000000004,4
6994-FGRHH,No,Male,37,No,No,Yes,Yes,3,WSHIJA8787,United States,California,Meadow Vista,95722,"39.003358, -121.022539",39.003358,-121.022539,3747,1,Q3,Yes,7,70,,Yes,3.67,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,7475.1,0.0,0,256.9,7732.0,4
4000-VGMQP,No,Male,56,No,No,Yes,Yes,3,MQDHTV4959,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,8577,1,Q3,Yes,2,38,,Yes,13.67,Yes,Yes,Cable,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.95,2862.55,0.0,0,519.46,3382.01,5
3999-WRNGR,No,Female,39,No,No,Yes,Yes,3,JYUHSA5856,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275,88,1,Q3,Yes,2,60,,No,0.0,No,Yes,Cable,51,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,3069.45,0.0,0,0.0,3069.45,3
3466-RITXD,No,Male,34,No,No,No,No,0,UJWHCE5396,United States,California,Twin Bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,25,1,Q3,No,0,26,,Yes,37.59,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,92.4,2349.8,0.0,0,977.3400000000001,3327.1400000000003,3
2680-XKKNJ,No,Female,60,No,No,No,No,0,NRZLAI9848,United States,California,Weimar,95736,"39.00978, -120.978273",39.00978,-120.978273,31,1,Q3,No,0,8,,Yes,17.52,No,Yes,DSL,28,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.2,469.25,0.0,30,140.16,639.41,4
3058-HJCUY,Yes,Male,36,No,No,Yes,No,0,STYZRQ5534,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,299,1,Q3,Yes,1,41,Offer B,Yes,45.03,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,102.6,4213.35,2.93,0,1846.23,6056.65,1
2974-GGUXS,No,Female,74,No,Yes,Yes,No,0,HNVRVH5857,United States,California,Granite Bay,95746,"38.749466, -121.184196",38.749466,-121.184196,20675,1,Q3,No,0,36,Offer C,Yes,11.32,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,91.95,3301.05,17.76,0,407.52,3690.81,5
7994-XIRTR,No,Male,79,No,Yes,No,No,0,ZLPZMC4544,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,25418,1,Q3,No,0,54,Offer B,Yes,5.14,No,Yes,DSL,6,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,33.07,0,277.56,3774.4399999999996,4
3259-FDWOY,Yes,Male,60,No,No,Yes,No,0,ROSQEF6892,United States,California,Elk Grove,95758,"38.35363, -121.44195",38.35363,-121.44195,47065,1,Q3,Yes,3,71,Offer A,Yes,47.34,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,106.0,7723.7,0.0,0,3361.1400000000003,11084.84,3
2101-RANCD,No,Female,50,No,No,No,No,0,LRWSIU3236,United States,California,El Dorado Hills,95762,"38.684437, -121.055634",38.684437,-121.055634,22028,1,Q3,No,0,55,,Yes,8.93,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.1,4144.9,0.0,0,491.15,4636.049999999999,4
7921-BEPCI,No,Female,40,No,No,No,No,0,BYPVMQ6372,United States,California,Rocklin,95765,"38.823278, -121.281856",38.823278,-121.281856,15494,1,Q3,No,0,72,,Yes,12.63,Yes,Yes,DSL,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.75,4265.0,0.0,0,909.36,5174.36,3
0807-ZABDG,Yes,Female,43,No,No,No,Yes,2,GZLQMD4278,United States,California,Woodland,95776,"38.694081, -121.694431",38.694081,-121.694431,15022,1,Q3,No,0,3,Offer E,Yes,26.04,No,Yes,Cable,16,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0.0,0,78.12,232.77,1
